food_item_id,food_item_name,water_g,energy_kcal,protein_g,lipid_g,carbs_g,fiber_td_g,sugar_g,calcium_mg,iron_mg,cholestrl_mg,gmwt_1,gmwt_desc1,gmwt_2,gmwt_desc2,is_active
1740,PATE  TRUFFLE FLAVOR,51.8,327,11.2,28.5,6.3,,,70,3.94,105,56,"1 serving,  2 oz",,,1
1741,"TURKEY,BREAST,SMOKED,LEMON PEPPER FLAVOR,97% FAT-FREE",73.5,95,20.9,0.69,1.31,0,0,,,48,28,1 slice,,,1
1742,TURKEY  WHITE  ROTISSERIE  DELI CUT,72,112,13.5,3,7.7,0.4,4,16,2.2,55,48,"1.69 oz,  (1 serving)",,,1
1743,FRANKFURTER  BF  HTD,53.5,322,11.69,29.36,2.66,0,1.27,11,1.22,58,48,1 frankfurter,451,1 package,1
1744,FRANKFURTER  MEAT  HTD,57.82,278,9.77,24.31,4.9,0,,99,1.22,73,52,"1 serving,  (1 hot dog)",,,1
1745,FRANKFURTER  MEAT,56.31,290,10.26,25.76,4.17,0,,99,1.09,77,52,"1 serving,  (1 hot dog)",,,1
1746,"SCRAPPLE,PORK",62.47,213,8.06,13.87,14.06,0.3,0.2,7,1.89,49,17,1 cubic inch,25,"1 oz, cooked",1
1747,"BOLOGNA,CHICK,TURKEY,PORK",55.25,298,9.88,26.18,5.65,0,0,82,1.16,80,28,1 serving,28,1 slice,1
1748,"PORK SAUSAGE,LINK/PATTY,FULLY CKD,MICROWAVED",39.64,438,15.12,41.66,0.62,0,0.62,17,0.95,79,30,1 patty,21,1 link,1
1749,"BEEF SAUSAGE,PRE-COOKED",43.75,405,15.5,37.57,0.03,0,0,15,1.53,83,48,1 serving,,,1
1750,"TURKEY SAUSAGE,FRSH,RAW",70.42,155,18.79,8.08,0.47,0,0,19,1.17,75,57,1 serving,,,1
1751,"BEEF SAUSAGE,FRSH,CKD",51.12,332,18.21,27.98,0.35,0,0,11,1.57,82,43,1 serving,,,1
1752,"PORK & TURKEY SAUSAGE,PRE-COOKED",50.68,342,12.05,30.64,3.63,0,0,74,1.3,72,57,1 serving,,,1
1753,"TURKEY SAUSAGE,FRSH,CKD",65.06,196,23.89,10.44,0,0,0,22,1.49,92,57,1 serving,,,1
1754,"BOLOGNA,CHICK,PORK,BF",56.42,272,11.33,22.73,5.61,0,0,92,1.25,83,28,1 serving,28,1 slice,1
1755,"BOLOGNA,CHICK,PORK",50.85,336,10.31,30.61,4.19,0,0,196,1.12,87,28,1 serving,28,1 slice,1
1756,"CHICKEN BREAST,DELI,ROTISSERIE SEASONED,SLICED,PREPACKAGED",74.47,98,17.4,1.86,2.92,0,0.75,11,0.39,51,12,1 slice,,,1
1757,"Frankfurter, meat and poultry, unheated",57.58,277,9.72,24.18,5.02,0,2.75,106,1.04,78,51,1 frankfurter,,,1
1758,"Frankfurter, meat and poultry, cooked, boiled",55.16,298,10.31,26.28,4.96,0,2.7,107,1.12,84,50,1 frankfurter,,,1
1759,"Frankfurter, meat and poultry, cooked, grilled",53.9,302,10.67,26.43,5.24,0,2.85,118,1.15,85,48,1 frankfurter,,,1
1760,"PORK SAUSAGE,LINK/PATTY,RED FAT,UNPREP",64.21,217,16.75,16.55,0.2,0,0,15,1.46,67,85,3 oz,343,1 package,1
1761,"PORK SAUSAGE,LINK/PATTY,RED FAT,CKD,PAN-FRIED",55.88,267,20.94,20.32,0.15,0,0,19,1.91,82,85,3 oz,343,1 package,1
1762,"PORK SAUSAGE,LINK/PATTY,FULLY CKD,UNHTD",45.96,392,13.46,37.25,0.69,0,0.53,16,0.92,74,23,1 link,37,1 patty,1
1763,"KIELBASA,FULLY CKD,GRILLED",49.38,337,12.45,29.68,5.03,0,2.39,42,0.99,73,85,3 oz,367,1 link,1
1764,"KIELBASA,FULLY CKD,PAN-FRIED",49.98,333,12.36,29.43,4.78,0,2.38,40,0.93,73,370,1 link,,,1
1765,"KIELBASA,FULLY CKD,UNHTD",52.82,325,10.84,29.63,3.72,0,2.05,24,0.75,61,85,3 oz,397,1 link,1
1766,"BOLOGNA,MEAT & POULTRY",55.93,281,10.34,23.77,6.31,0,1.97,125,1.24,92,33,1 slice,,,1
1767,"MEATBALLS,FRZ,ITALIAN STYLE",53.67,286,14.4,22.21,8.06,2.3,3.47,80,1.77,66,85,3 oz,56,3 pieces,1
1768,"TURKEY BACON,MICROWAVED",34.46,368,29.5,25.87,4.24,0,4.24,163,2.63,153,8.1,1 slice,15,1 raw pr g,1
1769,"BACON,TURKEY,LO NA",58.93,253,13.33,20,4.8,0,0,10,0.72,100,15,1 serving,,,1
1770,"SAUSAGE,CHICK OR TURKEY,ITALIAN STYLE,LOWER NA",56.01,183,21.43,4.46,14.25,0,0.81,0,1.29,36,,,,,1
1771,"HAM,SMOKED,EX LN,LO NA",64.59,141,18.52,2.71,10.7,0,10.68,5,0.76,50,,,,,1
1772,"PORK SAUSAGE,RED NA,CKD",58.87,271,9.41,22.35,8.13,0,0,0,0.85,59,85,3 oz,,,1
1773,"SAUSAGE,PORK,TURKEY,& BF,RED NA",60.08,284,10.71,26.79,0.11,0.1,0.02,24,1.6,70,85,3 oz,56,1 serving,1
1774,"CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN ORIGINAL",2.12,259,13.14,4.9,74.24,29.3,15.69,389,17.6,0,31,".5 cup,  (1 NLEA serving)",,,1
1775,"CEREALS RTE,POST,ALPHA-BITS",1.2,389,10,4.6,80.3,7.1,21,35,30,0,30,"1 cup,  (1 NLEA serving for adults)",20,".67 cup,  (1 serving for children under 4 years)",1
1776,"CEREALS RTE,KELLOGG,KELLOGG'S APPL JACKS",2.5,375,5.1,3.4,88.2,9.3,43.7,12,16.1,0,28,"1 cup,  (1 NLEA serving)",,,1
1777,"CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN BRAN BUDS",3,257,8.9,2.5,81,42.5,26.7,63,15,0,30,".333 cup,  (1 NLEA serving)",,,1
1778,"CEREALS RTE,QUAKER,CAP'N CRUNCH",2.5,398,4.39,5.12,85.51,2.5,44.32,11,19.42,0,27,".75 cup,  (1 NLEA serving)",,,1
1779,"CEREALS RTE,QUAKER,CAP'N CRUNCH W/ CRUNCHBERRIES",2.5,397,4.45,4.83,85.93,2.6,44.2,11,19.8,0,26,".75 cup,  (1 NLEA serving)",,,1
1780,"CEREALS RTE,QUAKER,CAP'N CRUNCH'S PNUT BUTTER CRUNCH",2.5,417,7.1,9.23,78.65,2.7,33.36,9,18.36,0,27,".75 cup,  (1 NLEA serving)",,,1
1781,"CEREALS RTE,GENERAL MILLS,CHEERIOS",5.13,376,12.09,6.73,73.23,9.4,4.36,401,33.17,0,28,"1 cup,  (1 NLEA serving)",,,1
1782,"CEREALS RTE,KELLOGG,KELLOGG'S COCOA KRISPIES",2.81,389,4.6,2.7,87.9,1.4,38.6,127,14.5,0,31,".75 cup,  (1 NLEA serving)",,,1
1783,"CEREALS RTE,POST,COCOA PEBBLES",2.5,397,4.8,4.1,85.7,1.6,35.8,22,6.2,0,29,".75 cup,  (1 NLEA serving)",,,1
1784,"CEREALS RTE,GENERAL MILLS,COOKIE CRISP",2.3,380,5.2,4.4,84.5,5.1,34.8,385,17.3,0,26,".75 cup,  (1 NLEA serving)",,,1
1785,"CEREALS RTE,QUAKER,QUAKER CRUNCHY BRAN",2.5,331,6.37,4.06,83.68,15.3,20.66,71,30.98,0,27,".75 cup,  (1 NLEA serving)",,,1
1786,"CEREALS RTE,GENERAL MILLS,CORN CHEX",2.5,370,6.4,2.4,85,4.7,11.1,323,26.1,0,31,"1 cup,  (1 NLEA serving)",,,1
1787,"CEREALS RTE,KELLOGG,KELLOGG'S CORN FLAKES",3.76,357,7.5,0.4,84.1,3.3,9.5,5,28.9,0,28,"1 cup,  (1 NLEA serving)",,,1
1788,"CEREALS RTE,KELLOGG,KELLOGG'S CRACKLIN' OAT BRAN",3,395,9.2,14.1,70.3,12.7,28,59,3.7,0,49,".75 cup,  (1 NLEA serving)",,,1
1789,"CEREALS RTE,RALSTON CRISP RICE",3.62,394,6.69,1.26,86.22,0.7,12.12,5,32.73,0,33,"1.25 cup,  (1 NLEA serving)",28,1 cup,1
1790,"CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN COMPLETE WHEAT FLAKES",2.5,327,10.2,2.5,81.6,17.3,18.8,39,62.1,0,29,".75 cup,  (1 NLEA serving)",,,1
1791,"CEREALS RTE,POST BRAN FLAKES",3.4,328,9.9,2.1,80.5,18.3,18.6,44,28,0,30,".75 cup,  (1 NLEA serving)",,,1
1792,"CEREALS RTE,KELLOGG,KELLOGG'S FROOT LOOPS",2.5,375,5.3,3.4,88,9.3,41.7,10,15.5,0,29,"1 cup,  (1 NLEA serving)",,,1
1793,"CEREALS RTE,KELLOGG'S FRSTD MINI-WHEATS,BIG BITE",4.8,350,9.2,1.6,83.4,10.8,20.3,28,28,0,58,"7 biscuit,  (1 NLEA serving)",,,1
1794,"CEREALS RTE,KELLOGG,KELLOGG'S FRSTD RICE KRISPIES",2.5,384,4.3,0.4,91.3,0.5,40.2,6,18,0,30,".75 cup,  (1 NLEA serving)",,,1
1795,"CEREALS RTE,POST,FRUITY PEBBLES",3,402,4.62,4.02,86.1,0.8,34.28,19,6.67,0,27,".75 cup,  (1 NLEA serving)",,,1
1796,"CEREALS RTE,GENERAL MILLS,GOLDEN GRAHAMS",2.2,374,5.3,3.2,85.1,5.6,35,323,14.5,0,31,".75 cup,  (1 NLEA serving)",,,1
1797,"CEREALS RTE,GRANOLA,HOMEMADE",5.84,489,13.67,24.31,53.88,8.9,19.8,76,3.95,0,122,1 cup,28.35,1 oz,1
1798,"CEREALS RTE,POST,GRAPE-NUTS CRL",3.5,361,11.22,1.81,80.49,13,8.86,32,28,0,58,".5 cup,  (1 NLEA serving)",,,1
1799,"CEREALS RTE,POST,GRAPE-NUTS FLAKES",3.3,376,9.4,3.7,82,10.2,15.2,36,27.9,0,29,".75 cup,  (1 NLEA serving)",,,1
1800,"CEREALS RTE,GENERAL MILLS,HONEY NUT CHEERIOS",2.86,376,8.85,5,79.69,7.1,32.89,425,20.58,0,28,".75 cup,  (1 NLEA serving)",,,1
1801,"CEREALS RTE,POST,HONEYCOMB CRL",1.5,394,6.01,2.93,86.63,3.2,31.51,11,8.44,0,32,"1.5 cup,  (1 NLEA serving)",,,1
1802,"CEREALS RTE,QUAKER,KING VITAMAN",3.35,381,6.41,3.44,83.85,3.4,20.27,10,29,0,31,"1.5 cup,  (1 NLEA serving)",,,1
1803,"CEREALS RTE,GENERAL MILLS,KIX",2.79,357,7.69,3.46,82.82,8.8,9.76,570,32,0,30,"1.25 cup,  (1 NLEA serving)",,,1
1804,"CEREALS RTE,QUAKER,QUAKER OAT LIFE,PLN",4.3,374,9.98,4.43,77.74,6.6,19.43,351,29.33,0,32,".75 cup,  (1 NLEA serving)",21,.5 cup,1
1805,"CEREALS RTE,GENERAL MILLS,LUCKY CHARMS",4.15,380,7.67,5.02,80.89,5,36.13,434,22.27,0,27,".75 cup,  (1 NLEA serving)",,,1
1806,"CEREALS RTE,QUAKER,100% NAT GRANOLA,OATS,WHEAT & HONEY",2.19,421,10.55,11.62,73.65,10.2,20.34,109,2.81,2,48,".5 cup,  (1 NLEA serving)",,,1
1807,"CEREALS RTE,GENERAL MILLS,HONEY NUT CHEX",2.2,375,6.3,2,86.67,3.9,28.1,313,14.1,0,32,".75 cup,  (1 NLEA serving)",,,1
1808,"CEREALS RTE,KELLOGG,KELLOGG'S PRODUCT 19",3.5,374,8.5,1.3,84.3,2.8,12.5,16,60,0,30,"1 cup,  (1 NLEA serving)",,,1
1809,"CEREALS RTE,QUAKER,SWT CRUNCH/QUISP",2,406,4.51,6.08,85.03,2.3,43.36,9,18.35,0,27,"1 cup,  (1 NLEA serving)",,,1
1810,"CEREALS RTE,KELLOGG,KELLOGG'S RAISIN BRAN",10.4,318,7.72,2.72,77.29,11.4,31.3,43,12.33,0,59,"1 cup,  ( 1 NLEA serving)",,,1
1811,"CEREALS RTE,POST RAISIN BRAN CRL",8.6,324,7.6,1.6,78.9,13.7,32.9,44,18.3,0,59,"1 cup,  (1 NLEA serving)",,,1
1812,"CEREALS RTE,GENERAL MILLS,RICE CHEX",2.59,375,6.4,1.89,85.09,2,8,370,33.29,0,27,"1 cup,  (1 NLEA serving)",,,1
1813,"CEREALS RTE,KELLOGG,KELLOGG'S RICE KRISPIES",5.06,381,6.75,2.05,85.05,0.4,9.87,5,30.42,0,33,"1.25 cup,  (1 NLEA serving)",29,1 cup,1
1814,"CEREALS RTE,QUAKER,QUAKER PUFFED RICE",3.91,383,7.01,0.9,87.78,1.4,0,9,2.86,0,14,".75 cup,  (1 NLEA serving)",,,1
1815,"CEREALS RTE,KELLOGG,KELLOGG'S SPL K",3,377,17.79,1.79,73.4,1.4,12.69,23,28,0,31,"1 cup,  (1 NLEA serving)",,,1
1816,"CEREALS RTE,KELLOGG,KELLOGG'S CORN POPS",3,387,4.8,1.3,89.7,8.4,31.3,7,6,0,30,"1 cup,  (1 NLEA serving)",,,1
1817,"CEREALS RTE,KELLOGG,KELLOGG'S FRSTD FLAKES",4.18,369,3.96,1.68,89.2,2.2,35.43,3,26.7,0,30,".75 cup,  ( 1 NLEA serving)",42,1 cup,1
1818,"CEREALS RTE,KELLOGG,KELLOGG'S HONEY SMACKS",2.9,380,5.7,2.2,88.5,5,56.2,14,1.5,0,27,".75 cup,  (1 NLEA serving)",,,1
1819,"CEREALS RTE,POST,GOLDEN CRISP",1.4,380,5.5,1.7,90.1,5,53.6,15,6.7,0,27,".75 cup,  (1 NLEA serving)",,,1
1820,"CEREALS RTE,RALSTON TASTEEOS",3.68,357,10.71,5.36,75.5,10.7,3.57,357,32.14,0,28,"1 cup,  (1 NLEA serving)",,,1
1821,"CEREALS RTE,GENERAL MILLS,WHL GRAIN TOTAL",2.67,320,8.4,2.1,74.7,9.1,16.4,3333,60,0,30,".75 cup,  (1 NLEA serving)",,,1
1822,"CEREALS RTE,GENERAL MILLS,TRIX",1.89,384,4.9,3.79,86.19,3.9,32,313,16.89,0,32,"1 cup,  (1 NLEA serving)",,,1
1823,"CEREALS RTE,POST,HONEY NUT SHREDDED WHEAT",3,373,8.5,2.9,83.6,10.7,20.7,38,28,0,59,"1 cup,  (1 NLEA serving)",,,1
1824,"CEREALS RTE,GENERAL MILLS,WHEAT CHEX",2.5,345,9.8,1.8,82.2,12.2,10.3,213,30.6,0,47,".75 cup,  (1 NLEA serving)",,,1
1825,"CEREALS RTE,MALT-O-MEAL,CORN BURSTS",2.5,385,3.32,0.35,90.59,1.9,46.88,5,5.8,0,31,"1 cup,  (1 NLEA serving)",,,1
1826,"CEREALS RTE,WHEAT GERM,TSTD,PLN",5.6,382,29.1,10.7,49.6,15.1,7.8,45,9.09,0,28.35,1 oz,113,1 cup,1
1827,"CEREALS RTE,SUN COUNTRY,KRETSCHMER HONEY CRUNCH WHEAT GERM",3.4,372,26.55,7.78,58.11,10.2,21.43,50,8.05,0,14,"2 tbsp,  (1 NLEA serving)",,,1
1828,"CEREALS RTE,GENERAL MILLS,MULTI-GRAIN CHEERIOS",2.5,370,8.3,4.09,81.4,8.7,21.2,345,27.89,0,29,"1 cup,  (1 NLEA serving)",,,1
1829,"CEREALS RTE,GENERAL MILLS,WHEATIES",2.6,353,8.3,2.3,83.3,10.1,15.2,74,33.3,0,27,".75 cup,  (1 NLEA serving)",,,1
1830,"CEREALS,CORN GRITS,WHITE,REG & QUICK,ENR,DRY",10.92,370,7.65,1.75,79.09,4.6,0.57,4,3.05,0,9.7,1 tbsp,156,1 cup,1
1831,"CEREALS,CORN GRITS,WHITE,REG & QUICK,ENR,CKD W/ H2O,WO/ SALT",82.93,71,1.71,0.46,14.76,0.8,0.12,1,0.57,0,257,1 cup,16,1 tbsp,1
1832,"CEREALS,QUAKER,CORN GRITS,INST,PLN,DRY",7.2,343,7.31,2.14,78.42,4.2,1.51,378,38.75,0,29,1 packet,7,1 tbsp,1
1833,"CEREALS,QUAKER,CORN GRITS,INST,PLN,PREP,WO/ SALT",81.22,74,1.58,0.49,15.95,1.1,0.1,64,6.71,,219,1 cup,,,1
1834,"CEREALS,QUAKER,CORN GRITS,INST,CHEDDAR CHS FLAVOR,DRY",6.71,363,8.98,5.46,72.96,4.2,2.76,418,30.38,2,28,"1 packet,  (1 NLEA serving)",,,1
1835,"CEREALS,QUAKER,INST GRITS,COUNTRY BACON FLAVOR,DRY",7.37,340,9.93,1.73,75.39,5.1,0.38,418,30.38,0,28,"1 packet,  (1 NLEA serving)",,,1
1836,"CEREALS,CRM OF RICE,DRY",10.5,370,6.3,0.5,82.4,0.7,0.3,5,28.44,0,45,".25 cup,  (1 NLEA serving)",,,1
1837,"CEREALS,CRM OF RICE,CKD W/H2O,WO/SALT",87.5,52,0.9,0.1,11.4,0.1,0.04,1,3.96,0,244,1 cup,15,1 tbsp,1
1838,"CEREALS,CRM OF WHEAT,REG,10 MINUTE COOKING,DRY",10.9,370,10.5,1.5,76.5,3.8,0.2,606,28.6,0,10.6,1 tbsp,33,"3 tbsp,  (1 NLEA serving)",1
1839,"CEREALS,CRM OF WHEAT,REG (10 MINUTE),CKD W/ H2O,WO/ SALT",87.61,50,1.44,0.21,10.52,0.5,0.03,87,3.74,0,251,"1 cup,  (1 serving)",16,1 tbsp,1
1840,"CEREALS,FARINA,ENR,ASSORTED BRANDS,DRY",11.08,360,11.6,1.41,73.19,4.2,0.56,711,33.39,0,11,1 tbsp,176,1 cup,1
1841,"CEREALS,FARINA,ENR,ASSORTED BRANDS,QUICK,CKD W/ H2O,WO/ SALT",86.55,55,1.82,0.34,10.92,0.8,0.76,97,5.33,0,240,1 cup,14.9,1 tbsp,1
1842,"CEREALS,CREAM OF WHEAT,INST,DRY",10.4,366,10.6,1.4,75.5,3.3,0.4,357,28.6,0,11.5,1 tbsp,178,1 cup,1
1843,"CEREALS,CREAM OF WHEAT,INST,PREP W/ H2O,WO/ SALT",84.4,62,1.84,0.24,13.08,0.6,0.07,64,4.96,0,241,1 cup,15,1 tbsp,1
1844,"CEREALS,FARINA,ENR,CKD W/ H2O,WO/ SALT",86.55,53,1.82,0.34,10.92,0.8,0.76,97,5.33,0,240,1 cup,15,1 tbsp,1
1845,"CEREALS,MALT-O-MEAL,ORIGINAL,PLN,DRY",10.35,365,11.8,0.7,77.25,2.1,0,286,30.86,0,35,"3 tbsp,  (1 NLEA serving)",,,1
1846,"CEREALS,OATS,REG & QUICK,NOT FORT,DRY",10.84,379,13.15,6.52,67.7,10.1,0.99,52,4.25,0,81,1 cup,27,.333 cup,1
1847,"CEREALS,OATS,REG & QUICK,UNENR,CKD W/ H2O,WO/ SALT",83.61,71,2.54,1.52,12,1.7,0.27,9,0.9,0,234,1 cup,14.6,1 tbsp,1
1848,"CEREALS,OATS,INST,FORT,PLN,DRY",8.92,362,11.92,6.9,69.52,10,1.5,351,24.72,0,28,1 packet,,,1
1849,"CEREALS,OATS,INST,FORT,PLN,PREP W/ H2O",84.03,68,2.37,1.36,11.67,1.7,0.46,80,5.96,0,234,"1 cup, cooked",501,"1 cup,  dry, yields",1
1850,"CEREALS,QUAKER,INST OATMEAL,APPLS & CINN,DRY",6.62,366,8.62,4.61,76.74,8.3,28.87,243,8.78,0,43,"1 packet,  (1 NLEA serving)",,,1
1851,"CEREALS,OATS,INST,FORT,W/ CINN & SPICE,DRY",6.92,369,9.53,4.84,76.08,8,25.33,234,8.46,0,45,1 packet,,,1
1852,"CEREALS,OATS,INST,FORT,W/ CINN & SPICE,PREP W/ H2O",76.74,96,2.37,1.21,18.95,2,6.31,61,2.11,0,240,1 cup,15,1 tbsp,1
1853,"CEREALS,QUAKER,INST OATMEAL,MAPLE & BROWN SUGAR,DRY",6.28,368,9.2,4.63,76.91,7.2,30.02,226,8.22,0,43,1 packet,,,1
1854,"CEREALS,OATS,INST,FORT,W/ RAISINS & SPICE,DRY",8.44,360,8.45,4.03,76.33,5.7,37.14,228,9.43,0,44,1 packet,,,1
1855,"CEREALS,OATS,INST,FORT,W/ RAISINS & SPICE,PREP W/ H2O",78.44,88,1.98,0.95,17.91,1.3,8.71,56,2.21,0,240,1 cup,15,1 tbsp,1
1856,"CEREALS RTE,MALT-O-MEAL,MARSHMLLW MATEYS",2.19,387,6.94,3.53,82.77,4.9,40.91,333,30,0,30,1 cup,,,1
1857,"CEREALS,WHEATENA,DRY",6.5,357,13.1,2.9,75.6,12.8,1.6,500,3.57,0,40,".33 cup,  (1 NLEA serving)",141,1 cup,1
1858,"CEREALS,WHEATENA,CKD W/ H2O",85.4,56,2,0.5,11.8,2.7,,80,0.56,0,243,1 cup,182,.75 cup,1
1859,"CEREALS,WHL WHEAT HOT NAT CRL,DRY",9.9,342,11.2,2,75.2,9.5,0.42,40,3.39,0,94,1 cup,31,.333 cup,1
1860,"CEREALS,WHL WHEAT HOT NAT CRL,CKD W/ H2O,WO/ SALT",83.6,62,2,0.4,13.7,1.6,0.08,7,0.62,0,242,1 cup,182,.75 cup,1
1861,"CEREALS RTE,QUAKER,QUAKER PUFFED WHEAT",3.69,366,16.26,2.15,76.39,9.4,1.37,24,4.41,0,15,"1 cup,  (1 NLEA serving)",,,1
1862,"CEREALS RTE,POST,SHREDDED WHEAT,ORIGINAL BIG BISCUIT",6.1,337,11.37,2.01,78.96,12.4,0.94,56,2.63,0,47,"2 biscuits,  (1 NLEA serving)",,,1
1863,"CEREALS RTE,POST,SHREDDED WHEAT,ORIGINAL SPOON-SIZE",3,351,11.8,2.1,81.4,12.4,0.9,58,2.5,0,49,"1 cup,  (1 NLEA serving)",,,1
1864,"CEREALS RTE,RICE,PUFFED,FORT",3,402,6.3,0.5,89.8,1.7,,6,31.7,0,14,1 cup,14.2,.5 oz,1
1865,"CEREALS RTE,WHEAT,PUFFED,FORT",3,364,14.7,1.2,79.6,4.4,,28,31.7,0,12,1 cup,14.2,.5 oz,1
1866,"CEREALS,CORN GRITS,YEL,REG & QUICK,ENR,DRY",11.37,368,6.72,1.49,79.91,3.9,0.55,4,2.9,0,170,1 cup,,,1
1867,"CEREALS,CORN GRITS,YEL,REG & QUICK,UNENR,DRY",10,371,8.8,1.2,79.6,1.6,0.64,2,1,0,9.7,1 tbsp,156,1 cup,1
1868,"CEREALS,CORN GRITS,WHITE,REG & QUICK,ENR,CKD W/ H2O,W/ SALT",82.93,71,1.71,0.46,14.76,0.8,0.12,1,0.57,0,257,1 cup,16,1 tablespoon,1
1869,"CEREALS,CORN GRITS,YEL,REG & QUICK,ENR,CKD W/ H2O,WO/ SALT",84.36,65,1.23,0.39,13.86,0.7,0.09,1,0.57,0,233,1 cup,,,1
1870,"CEREALS,CORN GRITS,YEL,REG,QUICK,ENR,CKD W/ H2O,W/ SALT",84.36,65,1.23,0.39,13.86,0.7,0.09,1,0.57,0,233,1 cup,,,1
1871,"CEREALS,CREAM OF RICE,CKD W/ H2O,W/ SALT",87.5,52,0.9,0.1,11.5,0.1,0.04,1,3.96,0,244,1 cup,183,.75 cup,1
1872,"CEREALS,CRM OF WHEAT,REG (10 MINUTE),CKD W/ H2O,W/ SALT",87.14,50,1.46,0.21,10.66,0.5,0.03,89,3.99,0,251,"1 cup,  (1 serving)",,,1
1873,"CEREALS,FARINA,UNENR,DRY",10.5,369,10.6,0.5,78,1.9,,14,1.5,0,10.9,1 tbsp,176,1 cup,1
1874,"CEREALS,FARINA,ENR,CKD W/ H2O,W/ SALT",86.55,53,1.82,0.34,10.92,0.8,0.76,97,5.33,0,233,1 cup,,,1
1875,"CEREALS,MALT-O-MEAL,CHOC,DRY",6.69,363,10.6,0.82,79.55,2.8,16.63,375,42.88,0,35,"3 tbsp,  (1 NLEA serving)",,,1
1876,"CEREALS,OATS,REG & QUICK & INST,UNENR,CKD W/ H2O,W/ SALT",83.61,71,2.54,1.52,12,1.7,0.27,9,0.9,0,234,1 cup,175,.75 cup,1
1877,"CEREALS,WHEATENA,CKD W/ H2O,W/ SALT",85.4,59,2.03,0.45,11.74,2,0.25,80,0.56,0,243,1 cup,182,.75 cup,1
1878,"CEREALS,WHL WHEAT HOT NAT CRL,CKD W/ H2O,W/ SALT",83.6,62,2,0.4,13.7,1.6,0.08,7,0.62,0,242,1 cup,182,.75 cup,1
1879,"CEREALS RTE,KELLOGG,KELLOGG'S LOFAT GRANOLA WO/ RAISINS",3.5,389,8.7,5.7,80.9,7,28.3,33,3.7,0,49,".5 cup,  (1 NLEA serving)",,,1
1880,"CEREALS RTE,POST,SHREDDED WHEAT,LIGHTLY FRSTD,SPOON-SIZE",6,352,7.8,1.9,83.8,9.6,22.3,13,3.46,0,52,"1 cup,  (1 NLEA serving)",,,1
1881,"CEREALS RTE,POST SELECTS BLUEBERRY MORNING",4.7,395,6.5,5.3,81.6,4.7,29.2,41,3.3,0,55,"1.25 cup,  (1 NLEA serving)",,,1
1882,"CEREALS RTE,GENERAL MILLS,REESE'S PUFFS",2.6,413,6.8,11.1,75.6,4.7,35.3,345,15.5,0,29,".75 cup,  (1 NLEA serving)",,,1
1883,"CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,DRY",10.35,334,12.64,2.73,72.62,11.9,2.46,36,2.88,0,40,".5 cup,  (1 NLEA serving)",,,1
1884,"CEREALS RTE,GENERAL MILLS,OATMEAL CRISP,CRUNCHY ALMOND",2.9,390,9.89,6.69,78.09,8.2,22.89,33,15,0,60,"1 cup,  (1 NLEA serving)",,,1
1885,"CEREALS RTE,CHOCOLATE-FLAVORED FRSTD PUFFED CORN",3.42,405,3.34,3.5,87.2,3.8,43.7,70,15.87,0,30,1 cup,,,1
1886,"CEREALS RTE,MALT-O-MEAL,COCO-ROOS",2.5,389,3.41,4.61,86.75,3.3,48.11,333,30,0,30,".75 cup,  (1 NLEA serving)",,,1
1887,"CEREALS RTE,QUAKER,QUAKER OAT CINN LIFE",4.3,374,9.14,4.1,79.02,6.3,25.18,387,23.22,0,32,".75 cup,  (1 NLEA serving)",,,1
1888,"CEREALS RTE,QUAKER,HONEY GRAHAM OH!S",2.75,412,3.92,7.63,83.65,2.1,43.23,11,19.52,0,27,".75 cup,  (1 NLEA serving)",,,1
1889,"CEREALS RTE,QUAKER,OATMEAL SQUARES",2.75,379,11.38,4.83,77.77,8.3,16.69,201,29.3,0,56,"1 cup,  (1 NLEA serving)",,,1
1890,"CEREALS RTE,QUAKER,OATMEAL SQUARES,CINN",2.75,379,11.23,4.88,78.09,8.7,16.67,210,29.5,0,56,"1 cup,  (1 NLEA serving)",,,1
1891,"CEREALS RTE,QUAKER,TSTD MULTIGRAIN CRISPS",4,372,12.38,5.11,74.9,10.2,16.34,242,29.9,0,57,"1.25 cup,  (1 NLEA serving)",,,1
1892,"CEREALS RTE,QUAKER,QUAKER GRANOLA W/ OATS,WHEAT& RAISINS",3.39,412,9.66,10.38,74.67,9.4,24.63,101,2.69,2,51,".5 cup,  (1 NLEA serving)",,,1
1893,"CEREALS RTE,QUAKER,LOFAT 100% NAT GRANOLA W/ RAISINS",3.4,388,8.42,5.52,80.57,9.6,25.65,65,2.58,1,55,".666 cup,  (1 NLEA serving)",,,1
1894,"CEREALS,QUAKER,INST GRITS,BUTTER FLAVOR,DRY",6.59,369,8.12,5.64,74.83,4.7,0.88,413,30,0,28,"1 packet,  (1 NLEA serving)",,,1
1895,"CEREALS,QUAKER,INST OATMEAL,FRUIT & CRM VAR,DRY",6.56,379,8.3,6.37,75.42,6,31.27,307,11.3,0,35,1 packet,,,1
1896,"CEREALS,QUAKER,INST OATMEAL,RAISINS,DATES & WALNUTS,DRY",8.35,371,8.82,6.98,72.41,6.9,30.85,297,10.7,0,37,1 packet,,,1
